id_contacto,id,telefono,correoelec,www
44368,10149610,#N/A,#N/A,#N/A
44369,124114,6642500179,MYSGR@OUTLOOK.COM,#N/A
44370,7156094,6461247109,#N/A,#N/A
44371,7622249,#N/A,#N/A,#N/A
44372,143895,6646231881,DIDEREN@HOTMAIL.COM,#N/A
44373,10480710,#N/A,#N/A,#N/A
44374,7622978,#N/A,AUNIFORMES1@GMAIL.COM,WWW.MULTISERVICIOSARACELI.COM
44375,7004810,#N/A,MULTISERVICIORICMULTICOM@GMAIL.COM,#N/A
44376,11674497,#N/A,#N/A,#N/A
44377,8093683,#N/A,LOURDESVILLELA@LOB.COM.MX,WWW.LOB.COM.MX
44378,10495765,6611109620,#N/A,#N/A
44379,11206986,#N/A,#N/A,#N/A
44380,10719892,#N/A,#N/A,#N/A
44381,10136325,#N/A,#N/A,#N/A
44382,59833,#N/A,#N/A,#N/A
44383,10728857,#N/A,#N/A,#N/A
44384,10627446,#N/A,#N/A,#N/A
44385,11393331,6642500797,#N/A,#N/A
44386,9568018,#N/A,#N/A,#N/A
44387,10399963,#N/A,#N/A,#N/A
44388,146547,#N/A,#N/A,WWW.MUNDODEGORRAS.COM
44389,7816185,#N/A,#N/A,#N/A
44390,10301342,#N/A,#N/A,#N/A
44391,11634428,#N/A,#N/A,#N/A
44392,11382931,6643609929,#N/A,#N/A
44393,61089,#N/A,MUNDO.PERFUME@HOTMAIL.COM,#N/A
44394,11136108,6161203474,#N/A,#N/A
44395,11299642,#N/A,#N/A,#N/A
44396,9735917,#N/A,#N/A,#N/A
44397,11412914,#N/A,#N/A,#N/A
44398,8312875,#N/A,#N/A,#N/A
44399,10862387,6645525066,#N/A,#N/A
44400,8112871,#N/A,MUNDOPTICO1@HOTMAIL.COM,#N/A
44401,106632,#N/A,OCRUZ@OPEFAR.COM,WWW.FARMACIASLAMASBARATA.COM
44402,9405143,#N/A,OCRUZ@OPEFAR.COM,WWW.FARMACIASLAMASBARATA
44403,9035354,#N/A,#N/A,#N/A
44404,10115733,#N/A,#N/A,#N/A
44405,155213,#N/A,#N/A,#N/A
44406,9430621,#N/A,#N/A,#N/A
44407,9940277,#N/A,#N/A,#N/A
44408,10661294,#N/A,#N/A,#N/A
44409,8312840,6641807223,#N/A,#N/A
44410,9278425,#N/A,#N/A,#N/A
44411,11701494,#N/A,#N/A,#N/A
44412,8565328,#N/A,#N/A,WWW.MUROFAST.NET
44413,9252887,#N/A,#N/A,#N/A
44414,11243351,6861703340,MUSCKEMARKETSUPP@GMAIL.COM,#N/A
44415,10465924,6648499974,#N/A,#N/A
44416,9707282,6863874265,#N/A,#N/A
44417,10879053,#N/A,MUSETEC@OUTLOOK.COM,#N/A
44418,6958829,6641513064,MUSIPARTES@HOTMAIL.COM,#N/A
44419,6252800,#N/A,HIPOLITORODRIGUEZ@MUSICCLU.COM.MX,WWW.MUSICCLUB.COM.MX
44420,9502751,#N/A,#N/A,WWW.MUSICLIFEMX.COM
44421,59794,#N/A,MUSIBAJA@MUSICALBAJA.COM.MX,#N/A
44422,8304096,6462373959,LAARDILLACIENTIFICA@GMAIL.COM,#N/A
44423,57755,#N/A,#N/A,#N/A
44424,63738,6461740557,MUSICARTE2010@HOTMAIL.COM,#N/A
44425,83500,6865667371,MUSICALJIRETH@GMAIL.COM,#N/A
44426,9955746,#N/A,#N/A,#N/A
44427,123617,#N/A,#N/A,#N/A
44428,6971151,#N/A,#N/A,#N/A
44429,11566719,#N/A,#N/A,#N/A
44430,9625907,6461875010,#N/A,#N/A
44431,10110508,6461875010,#N/A,#N/A
44432,9890943,6461875010,#N/A,#N/A
44433,9595271,6461606098,#N/A,#N/A
44434,6948280,#N/A,ROSARITOSTONCENTER@HOTMAIL.COM,#N/A
44435,11323961,6861248611,ANDRE.LANDGRV@HOTMAIL.COM,#N/A
44436,10856030,#N/A,#N/A,#N/A
44437,10008156,#N/A,#N/A,#N/A
44438,10114220,#N/A,#N/A,#N/A
44439,10237839,#N/A,#N/A,#N/A
44440,10448668,#N/A,MANAGER@MYLIBRO.COM,#N/A
44441,11237933,6861777796,#N/A,#N/A
44442,11104175,6864058031,#N/A,#N/A
44443,9200041,#N/A,#N/A,#N/A
44444,10339550,#N/A,#N/A,#N/A
44445,10991157,#N/A,#N/A,#N/A
44446,11148700,#N/A,#N/A,#N/A
44447,8677160,#N/A,#N/A,#N/A
44448,9813645,#N/A,#N/A,#N/A
44449,10984809,6648159539,#N/A,#N/A
44450,9181739,#N/A,#N/A,#N/A
44451,9767890,6645755077,#N/A,#N/A
44452,8313426,#N/A,#N/A,#N/A
44453,55837,6658517434,#N/A,#N/A
44454,113292,#N/A,#N/A,#N/A
44455,11570076,#N/A,NAAFELECTRONICS@GMAIL.COM,#N/A
44456,9936124,#N/A,#N/A,#N/A
44457,11157348,#N/A,#N/A,#N/A
44458,11049346,#N/A,#N/A,#N/A
44459,7049191,6648097244,#N/A,#N/A
44460,10338875,#N/A,#N/A,#N/A
44461,10424538,#N/A,VENTAS.MARIAMOTORS@HOTMAIL.COM,#N/A
44462,92005,#N/A,#N/A,#N/A
44463,8280213,#N/A,GJRIVAS1965@HOTMAIL.COM,#N/A
44464,11025742,#N/A,#N/A,NAHIMA.MX
44465,7622171,#N/A,#N/A,#N/A
44466,11084049,#N/A,#N/A,#N/A
44467,10238554,#N/A,#N/A,#N/A
44468,121435,#N/A,TIJUANA@NEOFACTORY.COM.MX,#N/A
44469,11489590,#N/A,#N/A,#N/A
44470,11345618,6651315129,#N/A,#N/A
44471,10367681,6644303869,#N/A,#N/A
44472,10310795,#N/A,#N/A,#N/A
44473,10753541,#N/A,#N/A,#N/A
44474,10853277,#N/A,#N/A,#N/A
44475,11244724,#N/A,#N/A,#N/A
44476,8797866,#N/A,#N/A,#N/A
44477,58199,6461548361,#N/A,#N/A
44478,78391,6862805844,#N/A,#N/A
44479,10626551,6161597361,#N/A,#N/A
44480,11039640,#N/A,#N/A,#N/A
44481,8370606,6863070833,#N/A,#N/A
44482,101475,#N/A,#N/A,#N/A
44483,9447244,#N/A,MROCHIN@CANORSA.COM,#N/A
44484,9457077,#N/A,MROCHIN@CANORSA.COM,#N/A
44485,9417167,#N/A,COBRANZA@CANORSA.COM,#N/A
44486,9406645,#N/A,MROCHIN@CANORSA.COM,#N/A
44487,6772826,#N/A,MROCHI@CANORSA.COM,#N/A
44488,11416897,6641967874,#N/A,#N/A
44489,7633675,#N/A,#N/A,#N/A
44490,8723287,#N/A,NATURA@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM
44491,8723290,#N/A,NATURA2@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM
44492,8723292,#N/A,NATURA3@DEMISFARMACIAS.COM,WWW.DEMISFARMACIAS.COM
44493,8317217,6641768654,PENELOPE-KN@HOTMAIL.COM,#N/A
44494,10393380,#N/A,ADAN.RAMOS@NATURALENGLISH.MX,WWW.NATURALINGLIS.MX
44495,9349103,6862153037,GSANCHEZ.DSS@18GMAIL.COM,#N/A
44496,9592701,#N/A,#N/A,#N/A
44497,76633,6461771988,BARBARA70384@GMAIL.COM,#N/A
44498,10025321,6649717340,#N/A,#N/A
44499,9223908,#N/A,#N/A,#N/A
44500,9223907,#N/A,VENTAS@NATUVIT.COM.MX,#N/A
44501,7138730,#N/A,NAV.DISTRIBUIDORA@.GMAIL.COM,#N/A
44502,63553,6461781477,#N/A,#N/A
44503,70240,#N/A,SPORTSNAVA021@GMAIL.COM,#N/A
44504,10608226,6469476450,#N/A,#N/A
44505,6948224,#N/A,#N/A,#N/A
44506,134883,6462718200,#N/A,#N/A
44507,7920812,#N/A,NAYARCORAPRODUCE@LIVE.COM.MX,#N/A
44508,10747392,#N/A,#N/A,#N/A
44509,8552808,#N/A,ANDRELENA481@GMAIL.COM,#N/A
44510,123693,#N/A,CINTHYAGARDUNOPEREZ@HOTMAIL.COM,#N/A
44511,119797,#N/A,#N/A,#N/A
44512,11326837,#N/A,#N/A,#N/A
44513,9497206,#N/A,#N/A,#N/A
44514,10925722,#N/A,#N/A,#N/A
44515,10675359,#N/A,#N/A,#N/A
44516,9936610,#N/A,#N/A,#N/A
44517,7047990,6651113233,#N/A,#N/A
44518,62554,6862328863,#N/A,#N/A
44519,11455700,#N/A,#N/A,#N/A
44520,11218524,#N/A,#N/A,#N/A
44521,7048534,6651211153,#N/A,#N/A
44522,10878476,#N/A,#N/A,#N/A
44523,6796273,#N/A,ASISTENTERH@FRUTERIASNENAS.COM,WWW.FRUTERIASNENAS.COM
44524,6282683,#N/A,ASISTENTERH@FRUTERIASNENAS.COM,WWW.FRUTERIASNENAS.COM
44525,6282685,#N/A,ASISTENTERH@FTRUTRIASNENAS.COM,WWW.FRUTERIASNENAS.COM
44526,6801556,#N/A,ASISTENTERH@FRUTERIASNENAS.COM,WWW.FRUTERIASNENAS.COM
44527,6282684,#N/A,ASISTENTERH@FRUTERIASNENAS.COM,WWW.FRUTERIASNENAS.CON
44528,6713511,#N/A,ASISTENTERH@FRUTERIASNENAS.COM,WWW.FRUTERIASNENAS.COM
44529,6282682,#N/A,ASISTENTERH@FRUTERIASNENAS.COM,WWW.FRUTERIASNENA.COM
44530,6288181,#N/A,ASISTENTERH@FRUTERIASNENAS.COM,WWW.FRUTERIASNENA.COM
44531,9402690,#N/A,ASISTENTERH@FRUTERIASNENAS.COM,WWW.FRUTERIASNENAS.COM
44532,9417500,#N/A,ASISTENTERH@FRUTERIASNENAS.COM,WWW.FRUTERIASNENAS.COM
44533,63052,#N/A,#N/A,#N/A
44534,9441709,6862328034,#N/A,WWW.NEOLAPSMXL.COM.MX
44535,9513436,6863940186,#N/A,#N/A
44536,10767937,6461718814,#N/A,#N/A
44537,11702358,#N/A,#N/A,#N/A
44538,8362359,#N/A,#N/A,#N/A
44539,8485661,#N/A,#N/A,#N/A
44540,8567663,6646312647,#N/A,#N/A
44541,11349606,#N/A,CONTACTO@NETWORDSYS.COM.MX,WWW.NETWORDSYS.COM.MX
44542,10656632,#N/A,#N/A,#N/A
44543,10177165,#N/A,33NEVERIA@GMAIL.COM,#N/A
44544,9344677,#N/A,#N/A,#N/A
44545,68784,#N/A,#N/A,#N/A
44546,142893,#N/A,#N/A,#N/A
44547,76995,#N/A,#N/A,#N/A
44548,134606,#N/A,#N/A,#N/A
44549,142750,#N/A,#N/A,#N/A
44550,10250155,#N/A,#N/A,#N/A
44551,6959834,#N/A,#N/A,#N/A
44552,7004718,6161188268,#N/A,#N/A
44553,143053,6161081338,#N/A,#N/A
44554,142979,6161662160,#N/A,#N/A
44555,9031938,#N/A,#N/A,#N/A
44556,8196167,#N/A,#N/A,WWW.THRIFTY
44557,109318,6642801488,#N/A,#N/A
44558,76691,#N/A,#N/A,#N/A
44559,69571,6462053584,#N/A,#N/A
44560,71286,#N/A,BARBARAPONT@HOTMAIL.COM,#N/A
44561,108791,6646874409,#N/A,#N/A
44562,139607,6616139267,#N/A,#N/A
44563,10484369,#N/A,#N/A,#N/A
44564,105334,6632306986,#N/A,#N/A
44565,76844,#N/A,#N/A,#N/A
44566,7346259,6643986447,#N/A,#N/A
44567,8486095,#N/A,#N/A,#N/A
44568,11062136,#N/A,#N/A,#N/A
44569,69658,6461565363,#N/A,#N/A
44570,11176407,#N/A,NEWERATIJUANA.STORE@NEWERA.CAP.COM,#N/A
44571,6971118,#N/A,#N/A,#N/A
44572,74637,6862500779,NEWLOOKPISOSYESTAMPADOS@YAHOO.COM,#N/A
44573,10833699,#N/A,#N/A,#N/A
44574,56508,#N/A,MOGUELJESUS987@GMAIL.COM,#N/A
44575,10368209,#N/A,NEWBORN.C@GMAIL.COM,#N/A
44576,9725906,#N/A,#N/A,#N/A
44577,8329640,6646563017,#N/A,#N/A
44578,8313320,6642439681,#N/A,#N/A
44579,155782,6641160460,#N/A,#N/A
44580,9553526,6641101845,#N/A,#N/A
44581,9253050,#N/A,#N/A,#N/A
44582,8316666,#N/A,#N/A,#N/A
44583,6880975,#N/A,PPASTOR@NICE.COM.MX,#N/A
44584,10824956,6161158254,#N/A,#N/A
44585,132458,6611180758,#N/A,#N/A
44586,11610400,#N/A,#N/A,#N/A
44587,11299224,#N/A,#N/A,#N/A
44588,11135363,#N/A,#N/A,#N/A
44589,11544425,#N/A,#N/A,#N/A
44590,64855,#N/A,#N/A,#N/A
44591,8280698,6461441075,DANNY14ROJAS@GMAIL.COM,#N/A
44592,8304733,#N/A,#N/A,#N/A
44593,6915432,6862670419,#N/A,#N/A
44594,7622707,#N/A,#N/A,#N/A
44595,72652,6461853321,#N/A,#N/A
44596,60152,#N/A,HELADOSTHRIFTYTKT@HOTMAIL.COM,#N/A
44597,9503447,#N/A,#N/A,#N/A
44598,65286,#N/A,#N/A,#N/A
44599,10207443,6862347903,#N/A,#N/A
44600,6701422,#N/A,#N/A,NIKE.COM
44601,8312708,#N/A,#N/A,#N/A
44602,9773925,#N/A,#N/A,#N/A
44603,10078073,#N/A,#N/A,#N/A
44604,101851,#N/A,#N/A,#N/A
44605,65810,#N/A,#N/A,#N/A
44606,11444046,#N/A,#N/A,#N/A
44607,6282830,#N/A,MAGARCIA@GRUPORAN.COM,WWW.NISSANENSENADA.COM
44608,102637,6641771427,JZUBIA@IBCCORPORATIVO.COM,WWW.NISSAN.COM
44609,6283315,#N/A,487.CONTADOR@MOTORAUTOS.COM.MX,WWW.NISSAN.COM/MEXICALI
44610,6854295,#N/A,487.CONTADOR@MOTORAUTOS.COM.MX,WWW.NISSAN.COM
44611,6283883,6641771427,JZUBIA@IBCCORPORATIVO.COM,WWW.NISSAN.COM
44612,6854211,6641771427,JZUBIA@IBCCORPORATIVO.COM,WWW.NISSAN.COM
44613,6286034,6641771427,JZUBIA@IBCCORPORATIVO.COM,WWW.NISSAN.COM
44614,10342464,6641124310,#N/A,#N/A
44615,148436,#N/A,NITOAUTOPARTES@HOTMAIL.COM,#N/A
44616,11321576,#N/A,#N/A,#N/A
44617,10980545,#N/A,#N/A,#N/A
44618,10582178,#N/A,#N/A,#N/A
44619,87152,#N/A,#N/A,#N/A
44620,151239,6641576523,NOEL_AUTOPARTES@GMAIL.COM,#N/A
44621,11375189,#N/A,#N/A,#N/A
44622,10906661,#N/A,#N/A,#N/A
44623,9899776,#N/A,#N/A,#N/A
44624,8728462,#N/A,#N/A,#N/A
44625,10239844,#N/A,#N/A,#N/A
44626,119718,#N/A,NOMADA.TJ@HOTMAIL.COM,#N/A
44627,9575281,#N/A,#N/A,#N/A
44628,11636798,#N/A,#N/A,#N/A
44629,8304419,#N/A,#N/A,#N/A
44630,9692296,#N/A,#N/A,#N/A
44631,10709676,#N/A,#N/A,#N/A
44632,11315834,6461015622,MONICAOP27@HOTMAIL.COM,#N/A
44633,7622361,6644099224,NORIEGASPLEACE@GMAIL.COM,#N/A
44634,9969412,#N/A,#N/A,#N/A
44635,94044,6461757887,NMJOYERIA@GMAIL.COM,#N/A
44636,8567591,#N/A,#N/A,#N/A
44637,6960172,#N/A,#N/A,#N/A
44638,11432479,#N/A,#N/A,WWW.NOTABLE.MX
44639,11528901,#N/A,#N/A,#N/A
44640,8320981,6865646147,#N/A,#N/A
44641,10765926,#N/A,#N/A,#N/A
44642,70051,6646295859,NOVAMUEBLERIA@GMAIL.COM,#N/A
44643,10370689,6647751117,NOVAMUEBLERIA@GMAIL.COM,#N/A
44644,10795057,#N/A,#N/A,#N/A
44645,148585,6861933433,NOVATEL.CONTABILIDAD@GMAIL.COM,#N/A
44646,9201366,6861175000,#N/A,#N/A
44647,11205062,#N/A,#N/A,#N/A
44648,11286043,#N/A,#N/A,#N/A
44649,10531244,#N/A,#N/A,#N/A
44650,11577386,#N/A,#N/A,#N/A
44651,11069618,#N/A,#N/A,#N/A
44652,10812530,6611316044,#N/A,#N/A
44653,102655,#N/A,#N/A,#N/A
44654,10313976,#N/A,#N/A,#N/A
44655,9495161,#N/A,#N/A,#N/A
44656,10511125,#N/A,#N/A,#N/A
44657,10684545,#N/A,#N/A,#N/A
44658,8411734,#N/A,#N/A,#N/A
44659,7346230,#N/A,#N/A,#N/A
44660,10047702,#N/A,#N/A,#N/A
44661,8093738,#N/A,#N/A,#N/A
44662,155214,#N/A,#N/A,#N/A
44663,7622094,#N/A,#N/A,#N/A
44664,8313701,6644853710,#N/A,#N/A
44665,11467878,#N/A,#N/A,#N/A
44666,10281935,#N/A,#N/A,#N/A
44667,10618068,#N/A,#N/A,#N/A
44668,10054452,#N/A,#N/A,#N/A
44669,133080,#N/A,#N/A,#N/A
44670,10690109,6461488317,#N/A,#N/A
44671,69370,#N/A,#N/A,#N/A
44672,7623094,#N/A,#N/A,#N/A
44673,11109095,#N/A,#N/A,#N/A
44674,10406554,6161061261,#N/A,#N/A
44675,149733,6862213010,#N/A,#N/A
44676,125376,#N/A,#N/A,#N/A
44677,97014,6461213569,#N/A,#N/A
44678,64842,#N/A,#N/A,#N/A
44679,11565577,#N/A,#N/A,#N/A
44680,140485,6161071410,#N/A,#N/A
44681,148541,#N/A,JL8996000@GMAIL.COM,#N/A
44682,10808935,#N/A,#N/A,#N/A
44683,8552403,6461015445,#N/A,#N/A
44684,140186,#N/A,#N/A,#N/A
44685,10467837,#N/A,#N/A,#N/A
44686,98561,#N/A,#N/A,#N/A
44687,61340,6646803515,#N/A,#N/A
44688,11060511,6462753725,#N/A,#N/A
44689,55869,6646857822,NOVEDADES_ALEX@HOTMAIL.COM,#N/A
44690,8515249,#N/A,#N/A,#N/A
44691,10473930,#N/A,#N/A,#N/A
44692,8301287,6461425700,#N/A,#N/A
44693,98122,#N/A,#N/A,#N/A
44694,9974171,6646115932,#N/A,#N/A
44695,6909106,6861211922,#N/A,#N/A
44696,9680228,#N/A,#N/A,#N/A
44697,9252953,6161110929,#N/A,#N/A
44698,120584,#N/A,#N/A,#N/A
44699,9839054,#N/A,#N/A,#N/A
44700,11026723,6461883063,#N/A,#N/A
44701,75945,6641159237,#N/A,#N/A
44702,9688860,#N/A,#N/A,#N/A
44703,10115314,6645566523,#N/A,#N/A
44704,155118,6641162581,#N/A,#N/A
44705,128993,#N/A,#N/A,#N/A
44706,10834935,6644938237,#N/A,#N/A
44707,10363489,#N/A,NOVEDADES.FERNANDO@HOTMAIL.COM,#N/A
44708,8312985,6641110668,#N/A,#N/A
44709,10016392,#N/A,#N/A,#N/A
44710,73401,6646802617,#N/A,#N/A
44711,10135354,#N/A,#N/A,#N/A
44712,9686037,#N/A,#N/A,#N/A
44713,10853545,6632158055,#N/A,#N/A
44714,10756402,#N/A,#N/A,#N/A
44715,9386311,#N/A,#N/A,#N/A
44716,11128817,#N/A,#N/A,#N/A
44717,9338832,6461038042,#N/A,#N/A
44718,9871930,#N/A,#N/A,#N/A
44719,11299050,#N/A,#N/A,#N/A
44720,134509,#N/A,#N/A,#N/A
44721,8345712,#N/A,#N/A,#N/A
44722,9536266,#N/A,#N/A,#N/A
44723,79951,#N/A,#N/A,#N/A
44724,124355,#N/A,#N/A,#N/A
44725,9692317,6645719533,#N/A,#N/A
44726,10724645,6864267815,#N/A,#N/A
44727,8313637,9095037961,#N/A,#N/A
44728,9352931,3109955051,#N/A,#N/A
44729,9717280,#N/A,#N/A,#N/A
44730,7622512,#N/A,#N/A,#N/A
44731,9192090,6161289064,#N/A,#N/A
44732,55605,6656557206,#N/A,#N/A
44733,55604,6656557206,#N/A,#N/A
44734,148414,6861486827,#N/A,#N/A
44735,55619,6651194313,#N/A,#N/A
44736,9522828,6195475547,#N/A,#N/A
44737,143045,6161016202,#N/A,#N/A
44738,10170089,#N/A,#N/A,#N/A
44739,73443,#N/A,#N/A,#N/A
44740,143006,#N/A,#N/A,#N/A
44741,111960,#N/A,#N/A,#N/A
44742,7016680,#N/A,#N/A,#N/A
44743,9165685,6644338505,#N/A,#N/A
44744,8411733,#N/A,#N/A,#N/A
44745,10189086,#N/A,#N/A,#N/A
44746,10272308,#N/A,#N/A,#N/A
44747,155077,#N/A,#N/A,#N/A
44748,151625,#N/A,#N/A,#N/A
44749,97020,6461630033,#N/A,#N/A
44750,76721,#N/A,#N/A,#N/A
44751,10076422,#N/A,#N/A,#N/A
44752,78727,#N/A,#N/A,#N/A
44753,8594638,#N/A,#N/A,#N/A
44754,55099,#N/A,#N/A,#N/A
44755,55972,#N/A,#N/A,#N/A
44756,52988,6642578417,#N/A,#N/A
44757,111090,#N/A,#N/A,#N/A
44758,7804002,#N/A,#N/A,#N/A
44759,141273,6161663840,#N/A,#N/A
44760,11410432,6461179262,#N/A,#N/A
44761,10872860,#N/A,#N/A,#N/A
44762,155185,6646220870,#N/A,#N/A
44763,143185,#N/A,#N/A,#N/A
44764,97310,#N/A,#N/A,#N/A
44765,11527253,6161110146,#N/A,#N/A
44766,66027,#N/A,#N/A,#N/A
44767,114804,6643314906,NOVEDADES.CRISOL@HOTMAIL.COM,#N/A
44768,8313271,6641997044,#N/A,#N/A
44769,10942090,#N/A,#N/A,#N/A
44770,8344803,6641768212,#N/A,#N/A
44771,10900544,6645933733,#N/A,#N/A
44772,133991,6645033994,#N/A,#N/A
44773,10606547,#N/A,#N/A,#N/A
44774,11555535,6645107292,#N/A,#N/A
44775,11128660,6643133024,#N/A,#N/A
44776,9487389,#N/A,#N/A,#N/A
44777,10150749,#N/A,#N/A,#N/A
44778,11344324,#N/A,#N/A,#N/A
44779,8304261,#N/A,#N/A,#N/A
44780,10003746,#N/A,#N/A,#N/A
44781,64772,#N/A,#N/A,#N/A
44782,10459300,#N/A,#N/A,#N/A
44783,7004853,#N/A,#N/A,#N/A
44784,11562359,#N/A,#N/A,#N/A
44785,10939133,6865997368,#N/A,#N/A
44786,143419,#N/A,#N/A,#N/A
44787,11621082,6648172229,#N/A,#N/A
44788,9117138,#N/A,#N/A,#N/A
44789,9145672,#N/A,#N/A,#N/A
44790,9085689,#N/A,#N/A,#N/A
44791,108430,6641742397,#N/A,#N/A
44792,68503,6865923738,#N/A,#N/A
44793,6959814,6611475556,#N/A,#N/A
44794,10672329,#N/A,#N/A,#N/A
44795,142536,#N/A,#N/A,#N/A
44796,11637790,#N/A,#N/A,#N/A
44797,9577473,#N/A,#N/A,#N/A
44798,143187,#N/A,#N/A,#N/A
44799,10084153,#N/A,#N/A,#N/A
44800,144323,6643001225,MARICELA.NUNGARAY@HOTMAIL.COM,#N/A
44801,9168230,6863161980,CORREA.JJ@HOTMAIL.COM,#N/A
44802,9508296,#N/A,#N/A,#N/A
44803,10094777,#N/A,#N/A,#N/A
44804,9771760,6161214602,#N/A,#N/A
44805,8304373,#N/A,#N/A,#N/A
44806,148546,#N/A,#N/A,#N/A
44807,104968,6649032488,#N/A,#N/A
44808,11370992,#N/A,#N/A,#N/A
44809,148538,6862596644,#N/A,#N/A
44810,7622105,6641208045,#N/A,#N/A
44811,10527998,#N/A,#N/A,#N/A
44812,9925449,6642117298,#N/A,#N/A
44813,96869,6461435139,#N/A,#N/A
44814,104533,6645587873,#N/A,#N/A
44815,155179,6641181288,#N/A,#N/A
44816,9999561,#N/A,#N/A,#N/A
44817,10340835,#N/A,#N/A,#N/A
44818,149621,#N/A,#N/A,#N/A
44819,10826796,#N/A,#N/A,#N/A
44820,146906,#N/A,#N/A,#N/A
44821,77535,6469477865,#N/A,#N/A
44822,9649807,#N/A,#N/A,#N/A
44823,119904,#N/A,#N/A,#N/A
44824,9714657,#N/A,#N/A,#N/A
44825,10413276,6161207044,#N/A,#N/A
44826,114836,6647447988,#N/A,#N/A
44827,6907828,#N/A,#N/A,#N/A
44828,11414447,6643663080,#N/A,#N/A
44829,143158,6161132413,#N/A,#N/A
44830,11268409,6462590895,#N/A,#N/A
44831,11556237,6462897859,#N/A,#N/A
44832,10056658,6648590082,#N/A,#N/A
44833,11018844,6612470747,#N/A,#N/A
44834,9898560,#N/A,#N/A,#N/A
44835,6948355,6611729555,#N/A,#N/A
44836,55612,6651221718,GARCIA.LUCIO13@HOTMAIL.COM,#N/A
44837,10020180,#N/A,#N/A,#N/A
44838,10088771,#N/A,PACHECOPAREDESGUADALUPE@GMAIL.COM,#N/A
44839,149709,6861397656,#N/A,#N/A
44840,10343594,#N/A,#N/A,#N/A
44841,81323,6585178557,#N/A,#N/A
44842,6423605,#N/A,#N/A,#N/A
44843,93893,#N/A,#N/A,#N/A
44844,9996798,9094915873,#N/A,#N/A
44845,9978814,#N/A,GLORIBELGC@LIVE.COM,#N/A
44846,144612,#N/A,#N/A,#N/A
44847,140881,6161226725,#N/A,#N/A
44848,11056915,#N/A,#N/A,#N/A
44849,9562560,#N/A,#N/A,#N/A
44850,10007893,#N/A,#N/A,#N/A
44851,9564303,#N/A,#N/A,#N/A
44852,140152,6161220588,#N/A,#N/A
44853,147563,6862325677,#N/A,#N/A
44854,10151824,6646092857,#N/A,#N/A
44855,78346,6862829003,#N/A,#N/A
44856,9595221,6161279016,#N/A,#N/A
44857,9881710,#N/A,#N/A,#N/A
44858,10564760,#N/A,#N/A,#N/A
44859,8195843,#N/A,#N/A,#N/A
44860,6971214,#N/A,#N/A,#N/A
44861,8317161,6642914670,#N/A,#N/A
44862,10002527,#N/A,#N/A,#N/A
44863,139687,6161269327,#N/A,#N/A
44864,11250799,6631582230,#N/A,#N/A
44865,10805595,#N/A,#N/A,#N/A
44866,11103836,#N/A,#N/A,#N/A
44867,8515569,6643110182,#N/A,#N/A
44868,96985,#N/A,#N/A,#N/A
44869,11041578,#N/A,#N/A,#N/A
44870,11702159,#N/A,#N/A,#N/A
44871,11470225,6461131211,#N/A,#N/A
44872,134529,#N/A,#N/A,#N/A
44873,97039,#N/A,#N/A,#N/A
44874,69698,#N/A,#N/A,#N/A
44875,10375191,#N/A,#N/A,#N/A
44876,106672,#N/A,#N/A,#N/A
44877,10446544,#N/A,#N/A,#N/A
44878,11165421,#N/A,#N/A,#N/A
44879,147631,#N/A,#N/A,#N/A
44880,9565623,6161238163,#N/A,#N/A
44881,11226821,6611241744,CRISTINAARAMBULA@HOTMAIL.COM,#N/A
44882,8552799,6645883230,#N/A,#N/A
44883,97011,#N/A,#N/A,#N/A
44884,7048392,6645279926,PRINCES-090972@HOTMAIL.COM,#N/A
44885,78775,#N/A,#N/A,#N/A
44886,10864713,6644224319,#N/A,#N/A
44887,11573768,#N/A,#N/A,#N/A
44888,8379545,#N/A,#N/A,#N/A
44889,120645,6641426377,#N/A,#N/A
44890,9796662,#N/A,#N/A,#N/A
44891,10420918,6644343803,#N/A,#N/A
44892,8312880,6641232530,#N/A,#N/A
44893,11503589,#N/A,#N/A,#N/A
44894,11223598,6647660422,#N/A,#N/A
44895,63861,#N/A,#N/A,#N/A
44896,155065,#N/A,#N/A,#N/A
44897,10712742,6647293034,#N/A,#N/A
44898,127106,6643463753,#N/A,#N/A
44899,78794,6862103951,#N/A,#N/A
44900,9522684,6647924356,#N/A,#N/A
44901,129453,#N/A,#N/A,#N/A
44902,9862435,6643025678,#N/A,#N/A
44903,108917,6643429648,#N/A,#N/A
44904,9866474,#N/A,#N/A,#N/A
44905,9800486,#N/A,#N/A,#N/A
44906,7016984,#N/A,#N/A,#N/A
44907,6424348,6161585412,#N/A,#N/A
44908,11165989,6461997484,#N/A,#N/A
44909,9211230,#N/A,BETOS_AMADOR@HOTMAIL.COM,#N/A
44910,7005141,#N/A,#N/A,#N/A
44911,98167,#N/A,#N/A,#N/A
44912,143189,#N/A,#N/A,#N/A
44913,9181653,6161093451,#N/A,#N/A
44914,11003399,#N/A,#N/A,#N/A
44915,7005262,#N/A,#N/A,#N/A
44916,6959081,6643752368,HDEZTRINI@HOTMAIL.COM,#N/A
44917,137019,6643543304,#N/A,#N/A
44918,141873,6646233831,#N/A,#N/A
44919,6971452,#N/A,#N/A,#N/A
44920,9128496,#N/A,#N/A,#N/A
44921,8403193,6642930722,#N/A,#N/A
